year,conference,paper,author,institute
2010,ICML Machine Learning,Hilbert Space Embeddings of Hidden Markov Models,Geoffrey Gordon,Carnegie Mellon University
2010,ICML Machine Learning,Hilbert Space Embeddings of Hidden Markov Models,Alex Smola,Yahoo
2010,ICSE Software Engineering,Collaborative Reliability Prediction of Service-Oriented Systems,Zibin Zheng,The Chinese University of Hong Kong
2010,ICSE Software Engineering,Collaborative Reliability Prediction of Service-Oriented Systems,Michael R. Lyu,The Chinese University of Hong Kong
2010,ICSE Software Engineering,A Degree-of-Knowledge Model to Capture Source Code Familiarity,Thomas Fritz,University of British Columbia
2010,ICSE Software Engineering,A Degree-of-Knowledge Model to Capture Source Code Familiarity,Jingwen Ou,University of British Columbia
2010,ICSE Software Engineering,A Degree-of-Knowledge Model to Capture Source Code Familiarity,Gail C. Murphy,University of British Columbia
2010,ICSE Software Engineering,A Degree-of-Knowledge Model to Capture Source Code Familiarity,Emerson Murphy-Hill,University of British Columbia
2010,ICSE Software Engineering,A Machine Learning Approach for Tracing Regulatory Codes to Product Specific Requirements,Jane Cleland-Huang,DePaul University
2010,ICSE Software Engineering,A Machine Learning Approach for Tracing Regulatory Codes to Product Specific Requirements,Adam Czauderna,DePaul University
2010,ICSE Software Engineering,A Machine Learning Approach for Tracing Regulatory Codes to Product Specific Requirements,John Emenecker,DePaul University
2010,ICSE Software Engineering,A Machine Learning Approach for Tracing Regulatory Codes to Product Specific Requirements,Marek Gibiec,DePaul University
2010,ICSE Software Engineering,A Cut-off Approach for Bounded Verification of Parameterized Systems,Qiusong Yang,Chinese Academy of Sciences
2010,ICSE Software Engineering,A Cut-off Approach for Bounded Verification of Parameterized Systems,Mingshu Li,Chinese Academy of Sciences
2010,ICSE Software Engineering,Test Generation through Programming in UDITA,Milos Gligoric,University of Illinois at UrbanaâChampaign
2010,ICSE Software Engineering,Test Generation through Programming in UDITA,Tihomir Gvero,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2010,ICSE Software Engineering,Test Generation through Programming in UDITA,Vilas Jagannath,University of Illinois at UrbanaâChampaign
2010,ICSE Software Engineering,Test Generation through Programming in UDITA,Sarfraz Khurshid,University of Texas at Austin
2010,ICSE Software Engineering,Test Generation through Programming in UDITA,Viktor Kuncak,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2010,ICSE Software Engineering,Test Generation through Programming in UDITA,Darko Marinov,University of Illinois at UrbanaâChampaign
2010,INFOCOM Networking,On the Feasibility and Efficacy of Protection Routing in IP Networks,Kin-Wah Kwong,University of Pennsylvania
2010,INFOCOM Networking,On the Feasibility and Efficacy of Protection Routing in IP Networks,Lixin Gao,University of Massachusetts Amherst
2010,INFOCOM Networking,On the Feasibility and Efficacy of Protection Routing in IP Networks,Roch Guérin,University of Pennsylvania
2010,INFOCOM Networking,On the Feasibility and Efficacy of Protection Routing in IP Networks,Zhi-Li Zhang,University of Minnesota
2010,KDD Data Mining,Connecting the dots between news articles,Dafna Shahaf,Carnegie Mellon University
2010,KDD Data Mining,Connecting the dots between news articles,Carlos Guestrin,Carnegie Mellon University
2010,KDD Data Mining,Large linear classification when data cannot fit in memory,Hsiang-Fu Yu,National Taiwan University
2010,KDD Data Mining,Large linear classification when data cannot fit in memory,Cho-Jui Hsieh,National Taiwan University
2010,KDD Data Mining,Large linear classification when data cannot fit in memory,Kai-Wei Chang,National Taiwan University
2010,KDD Data Mining,Large linear classification when data cannot fit in memory,Chih-Jen Lin,National Taiwan University
2010,MOBICOM Mobile,The κ Factor: Inferring Protocol Performance UsingInter-link Reception Correlation,Kannan Srinivasan,Stanford University
2010,MOBICOM Mobile,The κ Factor: Inferring Protocol Performance UsingInter-link Reception Correlation,Mayank Jain,Stanford University
2010,MOBICOM Mobile,The κ Factor: Inferring Protocol Performance UsingInter-link Reception Correlation,Jung Il Choi,Stanford University
2010,MOBICOM Mobile,The κ Factor: Inferring Protocol Performance UsingInter-link Reception Correlation,Tahir Azim,Stanford University
2010,MOBICOM Mobile,The κ Factor: Inferring Protocol Performance UsingInter-link Reception Correlation,Edward S. Kim,University of Southern California
2010,MOBICOM Mobile,The κ Factor: Inferring Protocol Performance UsingInter-link Reception Correlation,Philip Levis,Stanford University
2010,MOBICOM Mobile,The κ Factor: Inferring Protocol Performance UsingInter-link Reception Correlation,Bhaskar Krishnamachari,University of Southern California
2010,NSDI Networking,Reverse traceroute,Ethan Katz-Bassett,University of Washington
2010,NSDI Networking,Reverse traceroute,Harsha V. Madhyastha,University of California
2010,NSDI Networking,Reverse traceroute,Vijay Kumar Adhikari,University of Minnesota
2010,NSDI Networking,Reverse traceroute,Colin Scott,University of Washington
2010,NSDI Networking,Reverse traceroute,Justine Sherry,University of Washington
2010,NSDI Networking,Reverse traceroute,Peter van Wesep,University of Washington
2010,NSDI Networking,Reverse traceroute,Thomas Anderson,University of Washington
2010,NSDI Networking,Reverse traceroute,Arvind Krishnamurthy,University of Washington
2010,OSDI Operating Systems,Efficient System-Enforced Deterministic Parallelism,Amittai Aviram,Yale University
2010,OSDI Operating Systems,Efficient System-Enforced Deterministic Parallelism,Shu-Chun Weng,Yale University
2010,OSDI Operating Systems,Efficient System-Enforced Deterministic Parallelism,Sen Hu,Yale University
2010,OSDI Operating Systems,Efficient System-Enforced Deterministic Parallelism,Bryan Ford,Yale University
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Muli Ben-Yehuda,IBM
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Michael D. Day,IBM
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Zvi Dubitzky,IBM
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Michael Factor,IBM
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Nadav Har'El,IBM
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Abel Gordon,IBM
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Anthony Liguori,IBM
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Orit Wasserman,IBM
2010,OSDI Operating Systems,The Turtles Project: Design and Implementation of Nested Virtualization,Ben-Ami Yassour,IBM
2010,PLDI Programming Languages,Safe to the Last Instruction: Automated Verification of a Type-Safe Operating System,Jean Yang,Massachusetts Institute of TechnologyChris Hawblitzel
2010,PODS Databases,An Optimal Algorithm for the Distinct Elements Problem,Daniel M. Kane,Harvard University
2010,PODS Databases,An Optimal Algorithm for the Distinct Elements Problem,Jelani Nelson,Massachusetts Institute of Technology
2010,PODS Databases,An Optimal Algorithm for the Distinct Elements Problem,David P. Woodruff,IBM
2010,S&P Security and Privacy,SCiFI - A System for Secure Face Identification,Margarita Osadchy,University of Haifa
2010,S&P Security and Privacy,SCiFI - A System for Secure Face Identification,Benny Pinkas,University of Haifa
2010,S&P Security and Privacy,SCiFI - A System for Secure Face Identification,Ayman Jarrous,University of Haifa
2010,S&P Security and Privacy,SCiFI - A System for Secure Face Identification,Boaz Moskovich,University of Haifa
2010,SIGCOMM Networking,Efficient Error Estimating Coding: Feasibility and Applications,Binbin Chen,National University of Singapore
2010,SIGCOMM Networking,Efficient Error Estimating Coding: Feasibility and Applications,Ziling Chou,National University of Singapore
2010,SIGCOMM Networking,Efficient Error Estimating Coding: Feasibility and Applications,Yuda Zhao,National University of Singapore
2010,SIGCOMM Networking,Efficient Error Estimating Coding: Feasibility and Applications,Haifeng Yu,National University of Singapore
2010,SIGIR Information Retrieval,Assessing the Scenic Route: Measuring the Value of Search Trails in Web Logs,Ryen W. White,MicrosoftJeff Huang
2010,SIGMETRICS Performance,Load balancing via random local search in closed and open systems,Ayalvadi Ganesh,University of Bristol
2010,SIGMETRICS Performance,Load balancing via random local search in closed and open systems,Sarah Lilienthal,University of Cambridge
2010,SIGMETRICS Performance,Load balancing via random local search in closed and open systems,D. Manjunath,Indian Institute of Technology Kanpur
2010,SIGMETRICS Performance,Load balancing via random local search in closed and open systems,Alexandre Proutière,Microsoft
2010,SIGMETRICS Performance,Load balancing via random local search in closed and open systems,Florian Simatos,Inria
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Changkyu Kim,Intel
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Jatin Chhugani,Intel
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Nadathur Satish,Intel
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Eric Sedlar,Oracle Corporation
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Anthony D. Nguyen,Intel
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Tim Kaldewey,Oracle Corporation
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Victor W. Lee,Intel
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Scott A. Brandt,University of California
2010,SIGMOD Databases,FAST: fast architecture sensitive tree search on modern CPUs and GPUs,Pradeep Dubey,Intel
2010,SODA Theory,An O(log n/log log n)-approximation Algorithm for the Asymmetric Traveling Salesman Problem,Arash Asadpour,Stanford University
2010,SODA Theory,An O(log n/log log n)-approximation Algorithm for the Asymmetric Traveling Salesman Problem,Michel X. Goemans,Massachusetts Institute of Technology
2010,SODA Theory,An O(log n/log log n)-approximation Algorithm for the Asymmetric Traveling Salesman Problem,Aleksander Mądry,Massachusetts Institute of Technology
2010,SODA Theory,An O(log n/log log n)-approximation Algorithm for the Asymmetric Traveling Salesman Problem,Shayan Oveis Gharan,Stanford University
2010,SODA Theory,An O(log n/log log n)-approximation Algorithm for the Asymmetric Traveling Salesman Problem,Amin Saberi,Stanford University
2010,STOC Theory,QIP = PSPACE,Rahul Jain,National University of Singapore
2010,STOC Theory,QIP = PSPACE,Zhengfeng Ji,Perimeter Institute for Theoretical Physics
2010,STOC Theory,QIP = PSPACE,Sarvagya Upadhyay,University of Waterloo
2010,STOC Theory,QIP = PSPACE,John Watrous,University of Waterloo
2010,STOC Theory,An improved LP-based approximation for steiner tree,Jaroslaw Byrka,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2010,STOC Theory,An improved LP-based approximation for steiner tree,Fabrizio Grandoni,Tor Vergata University of Rome
2010,STOC Theory,An improved LP-based approximation for steiner tree,Thomas Rothvoß,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2010,STOC Theory,An improved LP-based approximation for steiner tree,Laura Sanità,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Jeffrey P. Bigham,University of Rochester
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Chandrika Jayant,University of Washington
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Hanjie Ji,University of Rochester
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Greg Little,Massachusetts Institute of Technology
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Andrew Miller,University of Central Florida
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Robert C. Miller,Massachusetts Institute of Technology
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Robin Miller,University of Rochester
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Aubrey Tatarowicz,Massachusetts Institute of Technology
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Brandyn White,University of Maryland
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Samual White,University of Rochester
2010,UIST User Interface,VizWiz: nearly real-time answers to visual questions,Tom Yeh,University of Maryland
2010,VLDB Databases,Towards Certain Fixes with Editing Rules and Master Data,Shuai Ma,University of Edinburgh
2010,VLDB Databases,Towards Certain Fixes with Editing Rules and Master Data,Wenfei Fan,University of Edinburgh
2010,VLDB Databases,Towards Certain Fixes with Editing Rules and Master Data,Jianzhong Li,Harbin Institute of Technology
2010,VLDB Databases,Towards Certain Fixes with Editing Rules and Master Data,Wenyuan Yu,University of Edinburgh
2010,VLDB Databases,Towards Certain Fixes with Editing Rules and Master Data,Nan Tang,University of Edinburgh
2010,WWW World Wide Web,Factorizing personalized Markov chains for next-basket recommendation,Steffen Rendle,Osaka University
2010,WWW World Wide Web,Factorizing personalized Markov chains for next-basket recommendation,Christoph Freudenthaler,University of Hildesheim
2010,WWW World Wide Web,Factorizing personalized Markov chains for next-basket recommendation,Lars Schmidt-Thieme,University of Hildesheim
2009,ACL Natural Language Processing,K-Best A* Parsing,Adam Pauls,University of California
2009,ACL Natural Language Processing,K-Best A* Parsing,Dan Klein,University of California
2009,ACL Natural Language Processing,Reinforcement Learning for Mapping Instructions to Actions,S.R.K. Branavan,Massachusetts Institute of Technology
2009,ACL Natural Language Processing,Reinforcement Learning for Mapping Instructions to Actions,Harr Chen,Massachusetts Institute of Technology
2009,ACL Natural Language Processing,Reinforcement Learning for Mapping Instructions to Actions,Luke S. Zettlemoyer,Massachusetts Institute of Technology
2009,ACL Natural Language Processing,Reinforcement Learning for Mapping Instructions to Actions,Regina Barzilay,Massachusetts Institute of Technology
2009,ACL Natural Language Processing,Concise Integer Linear Programming Formulations for Dependency Parsing,André F.T. Martins,Telecommunications Institute
2009,ACL Natural Language Processing,Concise Integer Linear Programming Formulations for Dependency Parsing,Noah A. Smith,Carnegie Mellon University
2009,ACL Natural Language Processing,Concise Integer Linear Programming Formulations for Dependency Parsing,Eric P. Xing,Carnegie Mellon University
2009,CHI Human-Computer Interaction,Predicting Tie Strength With Social Media,Eric Gilbert,University of Illinois at UrbanaâChampaign
2009,CHI Human-Computer Interaction,Predicting Tie Strength With Social Media,Karrie Karahalios,University of Illinois at UrbanaâChampaign
2009,CHI Human-Computer Interaction,Undo and Erase Events as Indicators of Usability Problems,David Akers,Stanford University
2009,CHI Human-Computer Interaction,Undo and Erase Events as Indicators of Usability Problems,Matthew Simpson,Google
2009,CHI Human-Computer Interaction,Undo and Erase Events as Indicators of Usability Problems,Robin Jeffries,Google
2009,CHI Human-Computer Interaction,Undo and Erase Events as Indicators of Usability Problems,Terry Winograd,Stanford University
2009,CHI Human-Computer Interaction,From Interaction to Trajectories: Designing Coherent Journeys Through User Experiences,Steve Benford,University of Nottingham
2009,CHI Human-Computer Interaction,From Interaction to Trajectories: Designing Coherent Journeys Through User Experiences,Gabriella Giannachi,University of Exeter
2009,CHI Human-Computer Interaction,From Interaction to Trajectories: Designing Coherent Journeys Through User Experiences,Boriana Koleva,University of Nottingham
2009,CHI Human-Computer Interaction,From Interaction to Trajectories: Designing Coherent Journeys Through User Experiences,Tom Rodden,University of Nottingham
2009,CHI Human-Computer Interaction,Musink: Composing Music through Augmented Drawing,Theophanis Tsandilas,University of Paris-Sud
2009,CHI Human-Computer Interaction,Musink: Composing Music through Augmented Drawing,Catherine Letondal,University of Paris-Sud
2009,CHI Human-Computer Interaction,Musink: Composing Music through Augmented Drawing,Wendy Mackay,University of Paris-Sud
2009,CHI Human-Computer Interaction,Sizing the Horizon: The Effects of Chart Size and Layering on the Graphical Perception of Time Series Visualizations,Jeffrey Heer,Stanford University
2009,CHI Human-Computer Interaction,Sizing the Horizon: The Effects of Chart Size and Layering on the Graphical Perception of Time Series Visualizations,Nicholas Kong,University of California
2009,CHI Human-Computer Interaction,Sizing the Horizon: The Effects of Chart Size and Layering on the Graphical Perception of Time Series Visualizations,Maneesh Agrawala,University of California
2009,CHI Human-Computer Interaction,Social Immersive Media: Pursuing Best Practices for Multi-user Interactive Camera/Projector Exhibits,Scott S. Snibbe,Sona ResearchHayes S. Raffle
2009,CHI Human-Computer Interaction,Ephemeral Adaptation: The Use of Gradual Onset to Improve Menu Selection Performance,Leah Findlater,University of British Columbia
2009,CHI Human-Computer Interaction,Ephemeral Adaptation: The Use of Gradual Onset to Improve Menu Selection Performance,Karyn Moffatt,University of British Columbia
2009,CHI Human-Computer Interaction,Ephemeral Adaptation: The Use of Gradual Onset to Improve Menu Selection Performance,Joanna McGrenere,University of British Columbia
2009,CHI Human-Computer Interaction,Ephemeral Adaptation: The Use of Gradual Onset to Improve Menu Selection Performance,Jessica Dawson,University of British Columbia
2009,CIKM Knowledge Management,On the Feasibility of Multi-Site Web Search Engines,Ricardo Baeza-Yates,Yahoo
2009,CIKM Knowledge Management,On the Feasibility of Multi-Site Web Search Engines,Aristides Gionis,Yahoo
2009,CIKM Knowledge Management,On the Feasibility of Multi-Site Web Search Engines,Flavio Junqueira,Yahoo
2009,CIKM Knowledge Management,On the Feasibility of Multi-Site Web Search Engines,Vassilis Plachouras,Yahoo
2009,CIKM Knowledge Management,On the Feasibility of Multi-Site Web Search Engines,Luca Telloli,Yahoo
2009,CVPR Computer Vision,Single Image Haze Removal Using Dark Channel Prior,Kaiming He,The Chinese University of Hong Kong
2009,CVPR Computer Vision,Single Image Haze Removal Using Dark Channel Prior,Jian Sun,Microsoft
2009,CVPR Computer Vision,Single Image Haze Removal Using Dark Channel Prior,Xiaoou Tang,The Chinese University of Hong Kong
2009,FSE Software Engineering,Asserting and checking determinism for multithreaded programs,Jacob Burnim,University of California
2009,FSE Software Engineering,Asserting and checking determinism for multithreaded programs,Koushik Sen,University of California
2009,FSE Software Engineering,Darwin: an approach for debugging evolving programs,Dawei Qi,National University of Singapore
2009,FSE Software Engineering,Darwin: an approach for debugging evolving programs,Abhik Roychoudhury,National University of Singapore
2009,FSE Software Engineering,Darwin: an approach for debugging evolving programs,Zhenkai Liang,National University of Singapore
2009,FSE Software Engineering,Darwin: an approach for debugging evolving programs,Kapil Vaswani,Microsoft
2009,FSE Software Engineering,Graph-based Mining of Multiple Object Usage Patterns,Tung Thanh Nguyen,Iowa State University
2009,FSE Software Engineering,Graph-based Mining of Multiple Object Usage Patterns,Hoan Anh Nguyen,Iowa State University
2009,FSE Software Engineering,Graph-based Mining of Multiple Object Usage Patterns,Nam H. Pham,Iowa State University
2009,FSE Software Engineering,Graph-based Mining of Multiple Object Usage Patterns,Jafar M. Al-Kofahi,Iowa State University
2009,FSE Software Engineering,Graph-based Mining of Multiple Object Usage Patterns,Tien N. Nguyen,Iowa State University
2009,ICCV Computer Vision,Discriminative models for multi-class object layout,Chaitanya Desai,University of California
2009,ICCV Computer Vision,Discriminative models for multi-class object layout,Deva Ramanan,University of California
2009,ICCV Computer Vision,Discriminative models for multi-class object layout,Charless Fowlkes,University of California
2009,ICML Machine Learning,Structure preserving embedding,Blake Shaw,Columbia University
2009,ICML Machine Learning,Structure preserving embedding,Tony Jebara,Columbia University
2009,ICSE Software Engineering,Effective Static Deadlock Detection,Mayur Naik,Intel
2009,ICSE Software Engineering,Effective Static Deadlock Detection,Chang-Seo Park,University of California
2009,ICSE Software Engineering,Effective Static Deadlock Detection,Koushik Sen,University of California
2009,ICSE Software Engineering,Effective Static Deadlock Detection,David Gay,Intel
2009,ICSE Software Engineering,Does Distributed Development Affect Software Quality? An Empirical Case Study of Windows Vista,Christian Bird,University of California
2009,ICSE Software Engineering,Does Distributed Development Affect Software Quality? An Empirical Case Study of Windows Vista,Nachiappan Nagappan,Microsoft
2009,ICSE Software Engineering,Does Distributed Development Affect Software Quality? An Empirical Case Study of Windows Vista,Premkumar Devanbu,University of California
2009,ICSE Software Engineering,Does Distributed Development Affect Software Quality? An Empirical Case Study of Windows Vista,Harald Gall,University of Zurich
2009,ICSE Software Engineering,Does Distributed Development Affect Software Quality? An Empirical Case Study of Windows Vista,Brendan Murphy,Microsoft
2009,ICSE Software Engineering,"How We Refactor, and How We Know It",Emerson Murphy-Hill,Portland State University
2009,ICSE Software Engineering,"How We Refactor, and How We Know It",Chris Parnin,Georgia Institute of Technology
2009,ICSE Software Engineering,"How We Refactor, and How We Know It",Andrew P. Black,Portland State University
2009,ICSE Software Engineering,Automatically finding patches using genetic programming,Westley Weimer,University of Virginia
2009,ICSE Software Engineering,Automatically finding patches using genetic programming,ThanhVu Nguyen,University of New Mexico
2009,ICSE Software Engineering,Automatically finding patches using genetic programming,Claire Le Goues,University of Virginia
2009,ICSE Software Engineering,Automatically finding patches using genetic programming,Stephanie Forrest,University of New Mexico
2009,ICSE Software Engineering,Invariant-Based Automatic Testing of AJAX User Interfaces,Ali Mesbah,Delft University of Technology
2009,ICSE Software Engineering,Invariant-Based Automatic Testing of AJAX User Interfaces,Arie van Deursen,Delft University of Technology
2009,IJCAI Artificial Intelligence,Learning Conditional Preference Networks with Queries,Frederic Koriche,Montpellier 2 UniversityBruno Zanuttini
2009,IJCAI Artificial Intelligence,Consequence-Driven Reasoning for Horn SHIQ Ontologies,Yevgeny Kazakov,University of Oxford
2009,INFOCOM Networking,Queuing Network Models for Multi-Channel P2P Live Streaming Systems,Di Wu,New York University Tandon School of Engineering
2009,INFOCOM Networking,Queuing Network Models for Multi-Channel P2P Live Streaming Systems,Yong Liu,New York University Tandon School of Engineering
2009,INFOCOM Networking,Queuing Network Models for Multi-Channel P2P Live Streaming Systems,Keith W. Ross,New York University Tandon School of Engineering
2009,KDD Data Mining,Collaborative Filtering with Temporal Dynamics,Yehuda Koren,Yahoo
2009,MOBICOM Mobile,CENTAUR: Realizing the Full Potential of Centralized WLANs through a Hybrid Data Path,Vivek Shrivastava,University of WisconsinâMadison
2009,MOBICOM Mobile,CENTAUR: Realizing the Full Potential of Centralized WLANs through a Hybrid Data Path,Nabeel Ahmed,University of Waterloo
2009,MOBICOM Mobile,CENTAUR: Realizing the Full Potential of Centralized WLANs through a Hybrid Data Path,Shravan Rayanchu,University of WisconsinâMadison
2009,MOBICOM Mobile,CENTAUR: Realizing the Full Potential of Centralized WLANs through a Hybrid Data Path,Suman Banerjee,University of WisconsinâMadison
2009,MOBICOM Mobile,CENTAUR: Realizing the Full Potential of Centralized WLANs through a Hybrid Data Path,Srinivasan Keshav,University of Waterloo
2009,MOBICOM Mobile,CENTAUR: Realizing the Full Potential of Centralized WLANs through a Hybrid Data Path,Konstantina Papagiannaki,Intel
2009,MOBICOM Mobile,CENTAUR: Realizing the Full Potential of Centralized WLANs through a Hybrid Data Path,Arunesh Mishra,Google
2009,NSDI Networking,TrInc: Small Trusted Hardware for Large Distributed Systems,Dave Levin,University of Maryland
2009,NSDI Networking,TrInc: Small Trusted Hardware for Large Distributed Systems,John R. Douceur,Microsoft
2009,NSDI Networking,TrInc: Small Trusted Hardware for Large Distributed Systems,Jacob R. Lorch,Microsoft
2009,NSDI Networking,TrInc: Small Trusted Hardware for Large Distributed Systems,Thomas Moscibroda,Microsoft
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Kun Tan,Microsoft
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Jiansong Zhang,Microsoft
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Ji Fang,Beijing Jiaotong University
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,He Liu,Tsinghua University
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Yusheng Ye,Tsinghua University
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Shen Wang,Tsinghua University
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Yongguang Zhang,Microsoft
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Haitao Wu,Microsoft
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Wei Wang,Microsoft
2009,NSDI Networking,Sora: High Performance Software Radio Using General Purpose Multi-core Processors,Geoffrey M. Voelker,University of California
2009,PLDI Programming Languages,Binary Analysis for Measurement and Attribution of Program Performance,Nathan Tallent,Rice University
2009,PLDI Programming Languages,Binary Analysis for Measurement and Attribution of Program Performance,John Mellor-Crummey,Rice University
2009,PLDI Programming Languages,Binary Analysis for Measurement and Attribution of Program Performance,Michael Fagan,Rice University
2009,PODS Databases,Size and Treewidth Bounds for Conjunctive Queries,Georg Gottlob,University of Oxford
2009,PODS Databases,Size and Treewidth Bounds for Conjunctive Queries,Stephanie Lee,University of Oxford
2009,PODS Databases,Size and Treewidth Bounds for Conjunctive Queries,Gregory Valient,University of California
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",Bennet Yee,Google
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",David Sehr,Google
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",Gregory Dardyk,Google
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",Bradley Chen,Google
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",Robert Muth,Google
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",Tavis Ormandy,Google
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",Shiki Okasaka,Google
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",Neha Narula,Google
2009,S&P Security and Privacy,"Native Client: A Sandbox for Portable, Untrusted x86 Native Code",Nicholas Fullagar,Google
2009,SIGCOMM Networking,White Space Networking with Wi-Fi like Connectivity,Paramvir Bahl,Microsoft
2009,SIGCOMM Networking,White Space Networking with Wi-Fi like Connectivity,Ranveer Chandra,Microsoft
2009,SIGCOMM Networking,White Space Networking with Wi-Fi like Connectivity,Thomas Moscibroda,Microsoft
2009,SIGCOMM Networking,White Space Networking with Wi-Fi like Connectivity,Rohan Murty,Harvard University
2009,SIGCOMM Networking,White Space Networking with Wi-Fi like Connectivity,Matt Welsh,Harvard University
2009,SIGIR Information Retrieval,Sources of evidence for vertical selection,Jaime Arguello,Carnegie Mellon University
2009,SIGIR Information Retrieval,Sources of evidence for vertical selection,Fernando Diaz,Yahoo
2009,SIGIR Information Retrieval,Sources of evidence for vertical selection,Jamie Callan,Carnegie Mellon University
2009,SIGIR Information Retrieval,Sources of evidence for vertical selection,Jean-Francois Crespo,Yahoo
2009,SIGMETRICS Performance,The Age of Gossip: Spatial Mean Field Regime,Augustin Chaintreau,Technicolor
2009,SIGMETRICS Performance,The Age of Gossip: Spatial Mean Field Regime,Jean-Yves Le Boudec,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2009,SIGMETRICS Performance,The Age of Gossip: Spatial Mean Field Regime,Nikodin Ristanovic,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2009,SIGMOD Databases,Generating example data for dataflow programs,Christopher Olston,Yahoo
2009,SIGMOD Databases,Generating example data for dataflow programs,Shubham Chopra,Yahoo
2009,SIGMOD Databases,Generating example data for dataflow programs,Utkarsh Srivastava,Yahoo
2009,SODA Theory,Natural Algorithms,Bernard Chazelle,Princeton University
2009,SOSP Operating Systems,FAWN: A Fast Array of Wimpy Nodes,David G. Andersen,Carnegie Mellon University
2009,SOSP Operating Systems,FAWN: A Fast Array of Wimpy Nodes,Jason Franklin,Carnegie Mellon University
2009,SOSP Operating Systems,FAWN: A Fast Array of Wimpy Nodes,Michael Kaminsky,Intel
2009,SOSP Operating Systems,FAWN: A Fast Array of Wimpy Nodes,Amar Phanishayee,Carnegie Mellon University
2009,SOSP Operating Systems,FAWN: A Fast Array of Wimpy Nodes,Lawrence Tan,Carnegie Mellon University
2009,SOSP Operating Systems,FAWN: A Fast Array of Wimpy Nodes,Vijay Vasudevan,Carnegie Mellon University
2009,SOSP Operating Systems,RouteBricks: Exploiting Parallelism to Scale Software Routers,Mihai Dobrescu,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
